product_category_name,review_score,order_item_id,customer_city,order_purchase_timestamp
cool_stuff,5,1,itaquaquecetuba,10/12/2017 23:09
beleza_saude,4,1,sao jorge do oeste,9/5/2017 23:38
esporte_lazer,4,1,sorocaba,8/7/2018 11:56
cool_stuff,3,1,duque de caxias,3/30/2018 21:23
perfumaria,5,1,belem,7/31/2018 15:54
beleza_saude,4,1,campinas,6/21/2017 14:29
industria_comercio_e_negocios,5,1,rio de janeiro,6/5/2018 11:43
industria_comercio_e_negocios,5,2,rio de janeiro,6/5/2018 11:43
livros_interesse_geral,1,1,porto alegre,4/6/2018 22:32
utilidades_domesticas,5,1,joinville,6/5/2017 15:12
moveis_escritorio,5,1,caieiras,2/23/2018 16:23
esporte_lazer,4,1,sao sebastiao,3/26/2018 13:05
papelaria,4,1,nova friburgo,12/22/2017 18:18
moveis_escritorio,3,1,belo horizonte,7/5/2017 8:48
Unknown,4,1,alvorada,8/22/2017 12:18
utilidades_domesticas,5,1,sao paulo,8/7/2017 10:35
cama_mesa_banho,5,1,sao paulo,6/5/2018 21:54
moveis_decoracao,4,1,porto alegre,4/8/2018 20:29
beleza_saude,3,1,sao paulo,6/1/2018 22:38
beleza_saude,4,1,olinda,11/27/2017 17:18
papelaria,5,1,sao paulo,11/7/2017 10:29
moveis_decoracao,5,1,parnamirim,10/4/2016 11:03
informatica_acessorios,5,1,guarulhos,11/8/2017 10:26
informatica_acessorios,5,2,guarulhos,11/8/2017 10:26
papelaria,4,1,araucaria,10/25/2017 21:44
papelaria,5,1,goiania,1/2/2018 11:03
automotivo,5,1,sao paulo,7/25/2018 19:07
fashion_calcados,5,1,barreiras,10/22/2017 1:17
consoles_games,5,1,maua,5/13/2018 13:20
esporte_lazer,5,1,catanduva,4/16/2017 19:48
bebidas,5,1,videira,4/9/2018 21:04
beleza_saude,4,1,laranjal paulista,4/23/2018 10:47
moveis_decoracao,5,1,icara,4/28/2017 18:36
moveis_decoracao,5,2,icara,4/28/2017 18:36
eletronicos,5,1,campinas,4/28/2018 10:38
informatica_acessorios,5,1,sao paulo,1/24/2018 16:28
informatica_acessorios,5,2,sao paulo,1/24/2018 16:28
cool_stuff,4,1,progresso,3/10/2018 11:01
perfumaria,1,1,mossoro,6/29/2018 19:52
esporte_lazer,5,1,sao goncalo,7/19/2017 19:03
beleza_saude,5,1,cubatao,8/1/2017 13:45
brinquedos,5,1,aracaju,5/12/2017 15:39
utilidades_domesticas,5,1,rio de janeiro,5/18/2018 12:12
alimentos_bebidas,3,1,brasilia,8/14/2017 12:18
beleza_saude,3,1,cachoeiro de itapemirim,4/1/2018 11:49
relogios_presentes,1,1,salvador,6/30/2017 13:00
relogios_presentes,1,1,salvador,1/31/2018 0:05
beleza_saude,4,1,guarulhos,7/6/2017 10:23
beleza_saude,5,1,guarulhos,7/6/2017 10:23
ferramentas_jardim,5,1,sao paulo,4/25/2018 8:16
moveis_decoracao,5,1,sao paulo,9/6/2017 17:10
utilidades_domesticas,5,1,osasco,10/26/2017 20:36
pet_shop,5,1,sao paulo,7/28/2017 13:10
perfumaria,5,1,sao vicente,5/10/2017 14:19
cama_mesa_banho,3,1,barueri,4/21/2018 22:41
automotivo,1,1,jaboatao dos guararapes,4/5/2018 13:54
papelaria,5,1,taboao da serra,11/24/2017 21:18
Unknown,4,1,abaete,11/23/2017 16:47
informatica_acessorios,5,1,belo horizonte,12/13/2017 10:34
relogios_presentes,3,1,jaragua do sul,3/14/2018 20:31
informatica_acessorios,5,1,goiania,11/24/2017 20:58
esporte_lazer,5,1,vila velha,7/18/2018 21:42
esporte_lazer,4,1,sao paulo,10/17/2017 23:47
automotivo,1,1,camacari,1/25/2018 16:30
moveis_decoracao,5,1,niteroi,8/12/2018 22:33
relogios_presentes,3,1,esteio,12/1/2017 6:27
brinquedos,5,1,sao paulo,7/25/2018 15:35
beleza_saude,5,1,sao paulo,1/31/2018 13:59
telefonia,1,1,lagarto,3/9/2018 8:38
cool_stuff,5,1,fortaleza,7/20/2017 7:30
automotivo,5,1,paulo afonso,7/15/2017 0:20
cama_mesa_banho,5,1,sao paulo,2/10/2018 10:11
perfumaria,2,1,guaranesia,2/6/2018 16:33
utilidades_domesticas,5,1,mairipora,4/27/2017 18:20
utilidades_domesticas,5,1,barreirinhas,2/17/2017 15:00
relogios_presentes,2,1,campo grande,7/10/2018 22:18
relogios_presentes,2,2,campo grande,7/10/2018 22:18
beleza_saude,4,1,goiania,1/16/2018 16:48
sinalizacao_e_seguranca,5,1,rio de janeiro,4/25/2018 9:41
sinalizacao_e_seguranca,5,2,rio de janeiro,4/25/2018 9:41
beleza_saude,4,1,sao paulo,7/9/2018 9:46
livros_importados,5,1,sao paulo,9/18/2017 15:56
livros_importados,5,2,sao paulo,9/18/2017 15:56
telefonia,1,1,sao paulo,6/22/2017 17:39
beleza_saude,5,1,sao caetano do sul,8/21/2018 15:39
Unknown,4,1,jaboatao dos guararapes,12/5/2017 19:02
perfumaria,3,1,araruama,8/25/2018 14:09
automotivo,4,1,taquaritinga,10/14/2017 14:24
automotivo,4,2,taquaritinga,10/14/2017 14:24
casa_construcao,3,1,sao paulo,5/14/2018 10:03
casa_construcao,3,2,sao paulo,5/14/2018 10:03
telefonia,2,1,sao paulo,4/11/2017 10:31
ferramentas_jardim,5,1,porto alegre,7/29/2018 12:54
beleza_saude,5,1,turvolandia,11/24/2017 22:05
artigos_de_natal,5,1,nova iguacu,6/5/2018 19:00
artigos_de_natal,5,2,nova iguacu,6/5/2018 19:00
relogios_presentes,4,1,joao pessoa,5/27/2018 19:17
informatica_acessorios,5,1,canoas,3/26/2017 19:38
cama_mesa_banho,1,1,teixeiras,3/5/2018 22:44
moveis_decoracao,1,1,sao paulo,2/22/2018 7:57
moveis_decoracao,1,2,sao paulo,2/22/2018 7:57
moveis_decoracao,1,3,sao paulo,2/22/2018 7:57
moveis_decoracao,1,4,sao paulo,2/22/2018 7:57
moveis_decoracao,1,5,sao paulo,2/22/2018 7:57
moveis_decoracao,1,6,sao paulo,2/22/2018 7:57
instrumentos_musicais,5,1,casimiro de abreu,5/16/2017 18:26
moveis_sala,4,1,angra dos reis,5/15/2018 20:24
relogios_presentes,3,1,campinas,1/29/2018 19:07
informatica_acessorios,1,1,para de minas,2/28/2018 18:35
informatica_acessorios,1,2,para de minas,2/28/2018 18:35
moveis_decoracao,5,1,brasilia,3/6/2018 12:04
relogios_presentes,4,1,salto do itarare,6/19/2017 19:50
construcao_ferramentas_construcao,4,1,catanduva,4/4/2018 11:15
construcao_ferramentas_construcao,4,2,catanduva,4/4/2018 11:15
beleza_saude,2,1,jarinu,6/29/2018 15:27
cama_mesa_banho,5,1,rio de janeiro,1/6/2018 18:54
eletronicos,5,1,jundiai,8/26/2018 17:23
esporte_lazer,3,1,duque de caxias,1/18/2018 13:49
eletronicos,5,1,rio de janeiro,5/4/2018 17:00
cool_stuff,5,1,brasilia,11/14/2017 17:41
bebes,5,1,sao paulo,8/6/2018 20:35
beleza_saude,5,1,paraguacu paulista,3/7/2018 9:07
papelaria,5,1,londrina,4/3/2018 22:59
ferramentas_jardim,5,1,osasco,8/5/2017 19:34
alimentos,5,1,pirai do sul,8/10/2018 17:26
cool_stuff,4,1,fortaleza,5/20/2017 19:31
cool_stuff,4,2,fortaleza,5/20/2017 19:31
informatica_acessorios,4,1,catanduva,5/16/2017 21:37
relogios_presentes,3,1,ipatinga,12/18/2017 17:55
relogios_presentes,3,2,ipatinga,12/18/2017 17:55
relogios_presentes,4,1,foz do iguacu,12/15/2017 11:38
construcao_ferramentas_construcao,5,1,betim,8/24/2018 0:07
informatica_acessorios,5,1,sao caetano do sul,1/31/2018 23:20
bebes,5,1,sao luis,4/2/2018 13:57
brinquedos,1,1,sapucaia,11/25/2017 18:01
pet_shop,5,1,sao paulo,1/28/2018 9:53
moveis_decoracao,5,1,belo horizonte,1/18/2018 18:21
moveis_decoracao,5,2,belo horizonte,1/18/2018 18:21
eletrodomesticos,5,1,sao paulo,7/26/2018 15:57
esporte_lazer,5,1,guanhaes,3/30/2018 11:48
automotivo,4,1,marica,12/11/2017 9:10
bebes,4,1,santa luzia,12/10/2017 12:28
moveis_escritorio,2,1,jundiai,7/31/2018 12:52
utilidades_domesticas,1,1,ubatuba,3/4/2018 14:28
pet_shop,1,1,sao bernardo do campo,3/29/2018 10:09
cama_mesa_banho,5,1,cotia,4/7/2018 19:20
cama_mesa_banho,5,2,cotia,4/7/2018 19:20
beleza_saude,1,1,colatina,11/24/2017 0:18
ferramentas_jardim,5,1,brasilia,6/8/2018 13:36
cama_mesa_banho,3,1,praia grande,2/21/2018 9:19
cama_mesa_banho,3,2,praia grande,2/21/2018 9:19
beleza_saude,1,1,porto alegre,11/21/2017 20:28
utilidades_domesticas,4,1,rio grande,8/7/2018 15:14
esporte_lazer,2,1,cacequi,7/11/2018 11:35
cama_mesa_banho,5,1,rio de janeiro,5/10/2018 20:07
cama_mesa_banho,5,2,rio de janeiro,5/10/2018 20:07
cama_mesa_banho,5,3,rio de janeiro,5/10/2018 20:07
fashion_bolsas_e_acessorios,5,1,santos,6/3/2018 10:59
instrumentos_musicais,4,1,sao bernardo do campo,10/28/2017 19:43
moveis_decoracao,5,1,jundiai,6/11/2018 18:17
moveis_decoracao,3,1,sao jose dos campos,5/15/2017 8:21
moveis_decoracao,3,1,nova iguacu,5/30/2017 16:27
bebes,3,1,bonito,4/10/2018 10:50
cama_mesa_banho,5,1,barueri,8/23/2017 13:52
cool_stuff,1,1,rio de janeiro,7/7/2017 18:36
relogios_presentes,1,1,diadema,3/1/2018 16:51
beleza_saude,5,1,sao paulo,8/5/2018 13:09
ferramentas_jardim,5,1,sao paulo,8/8/2018 23:31
informatica_acessorios,5,1,toledo,3/27/2018 10:17
automotivo,5,1,jundiai,4/13/2017 16:53
automotivo,5,1,curitiba,11/30/2017 13:37
casa_construcao,5,1,sao paulo,7/25/2018 10:50
utilidades_domesticas,5,1,sao paulo,1/27/2018 21:52
telefonia,1,1,para de minas,12/7/2017 15:42
cama_mesa_banho,5,1,brasilia,7/7/2017 13:37
relogios_presentes,5,1,sao paulo,10/19/2017 14:36
informatica_acessorios,1,1,sao bernardo do campo,1/21/2018 12:25
informatica_acessorios,1,2,sao bernardo do campo,1/21/2018 12:25
utilidades_domesticas,5,1,guarulhos,5/22/2017 16:16
utilidades_domesticas,5,2,guarulhos,5/22/2017 16:16
beleza_saude,5,1,luziania,2/25/2018 17:37
utilidades_domesticas,5,1,eloi mendes,8/3/2018 10:08
perfumaria,5,1,araruna,3/5/2017 17:09
bebes,5,1,sapucai-mirim,5/8/2017 11:36
beleza_saude,5,1,alfenas,7/31/2017 11:18
utilidades_domesticas,5,1,diadema,8/15/2018 10:11
automotivo,5,1,belo horizonte,4/7/2018 23:37
dvds_blu_ray,4,1,alto alegre do iguacu,4/1/2018 9:29
esporte_lazer,5,1,belo horizonte,9/12/2017 15:51
cama_mesa_banho,5,1,campos dos goytacazes,5/12/2018 12:48
perfumaria,5,1,belo horizonte,10/24/2017 22:06
perfumaria,5,2,belo horizonte,10/24/2017 22:06
fashion_bolsas_e_acessorios,1,1,sao paulo,7/4/2017 13:13
ferramentas_jardim,1,1,cachoeiro de itapemirim,11/25/2017 13:53
ferramentas_jardim,1,2,cachoeiro de itapemirim,11/25/2017 13:53
perfumaria,1,1,cabo frio,4/7/2017 18:23
esporte_lazer,4,1,americo brasiliense,10/19/2017 15:08
cama_mesa_banho,4,1,serrana,8/5/2018 11:42
cool_stuff,4,1,rio de janeiro,8/4/2018 19:24
construcao_ferramentas_construcao,5,1,sao paulo,11/28/2017 11:43
construcao_ferramentas_construcao,5,2,sao paulo,11/28/2017 11:43
construcao_ferramentas_construcao,5,3,sao paulo,11/28/2017 11:43
construcao_ferramentas_construcao,5,4,sao paulo,11/28/2017 11:43
utilidades_domesticas,5,1,barroso,8/6/2018 10:28
papelaria,5,1,rio de janeiro,8/31/2017 15:16
relogios_presentes,5,1,olinda,3/4/2018 9:51
brinquedos,5,1,vinhedo,10/1/2017 0:03
esporte_lazer,5,1,campo verde,6/20/2018 15:41
beleza_saude,5,1,sao paulo,10/19/2017 10:24
automotivo,4,1,sao paulo,11/1/2017 16:17
utilidades_domesticas,1,1,carangola,12/12/2017 12:33
utilidades_domesticas,1,2,carangola,12/12/2017 12:33
beleza_saude,5,1,manhuacu,10/11/2017 0:57
relogios_presentes,5,1,sao goncalo do amarante,9/8/2017 6:58
moveis_decoracao,3,1,sao paulo,1/27/2018 14:00
papelaria,5,1,brasilia,6/14/2017 13:07
telefonia,5,1,vitoria,1/26/2018 11:50
consoles_games,1,1,curitiba,1/20/2018 13:59
pet_shop,1,1,sao paulo,8/20/2018 15:47
ferramentas_jardim,5,1,lauro de freitas,12/20/2017 21:09
utilidades_domesticas,5,1,belo horizonte,4/5/2018 21:58
informatica_acessorios,5,1,sao miguel dos campos,11/25/2017 16:00
informatica_acessorios,5,2,sao miguel dos campos,11/25/2017 16:00
informatica_acessorios,5,3,sao miguel dos campos,11/25/2017 16:00
informatica_acessorios,5,4,sao miguel dos campos,11/25/2017 16:00
pet_shop,5,1,vitoria,6/14/2018 21:37
pet_shop,5,2,vitoria,6/14/2018 21:37
pet_shop,5,3,vitoria,6/14/2018 21:37
brinquedos,5,1,canoas,11/16/2017 17:01
fashion_bolsas_e_acessorios,5,1,porto alegre,5/2/2017 16:49
beleza_saude,5,1,sao paulo,5/31/2018 21:05
esporte_lazer,4,1,escada,2/18/2018 18:26
papelaria,5,1,brasilia,8/22/2018 16:10
papelaria,5,2,brasilia,8/22/2018 16:10
utilidades_domesticas,1,1,rio de janeiro,3/9/2018 16:54
moveis_decoracao,1,1,quatro barras,4/23/2018 20:49
informatica_acessorios,2,1,uberaba,6/25/2018 18:48
informatica_acessorios,2,2,uberaba,6/25/2018 18:48
automotivo,1,1,alvorada,4/2/2018 13:32
cama_mesa_banho,5,1,ilhabela,6/24/2018 21:51
beleza_saude,5,1,icara,10/1/2017 20:04
eletrodomesticos,5,1,campina grande,8/4/2018 15:52
informatica_acessorios,5,1,bastos,11/26/2017 16:47
esporte_lazer,4,1,rio grande,4/3/2018 13:25
audio,5,1,embu das artes,2/10/2018 10:20
brinquedos,5,1,sao bernardo do campo,6/8/2018 9:17
Unknown,5,1,sao paulo,2/26/2018 10:11
cama_mesa_banho,5,1,sao paulo,11/24/2017 11:48
automotivo,4,1,lorena,1/22/2018 21:48
utilidades_domesticas,1,1,porto alegre,5/25/2017 16:38
eletroportateis,2,1,brasilia,4/18/2017 20:37
automotivo,5,1,crato,6/24/2018 15:08
relogios_presentes,5,1,guarapari,4/24/2018 21:16
construcao_ferramentas_seguranca,5,1,cristinapolis,4/26/2018 0:13
moveis_decoracao,5,1,itu,6/4/2017 12:09
cama_mesa_banho,4,1,rio de janeiro,12/23/2017 12:07
cama_mesa_banho,4,2,rio de janeiro,12/23/2017 12:07
cama_mesa_banho,4,1,rio de janeiro,6/6/2018 20:40
perfumaria,5,1,fazenda rio grande,4/2/2018 21:00
portateis_casa_forno_e_cafe,5,1,caxias do sul,8/14/2018 11:45
telefonia,5,1,parnamirim,1/19/2018 0:11
cama_mesa_banho,4,1,jacarei,7/22/2018 20:07
dvds_blu_ray,4,1,jacutinga,12/12/2017 22:26
cama_mesa_banho,5,1,santana de parnaiba,4/5/2018 21:00
bebes,5,1,goiania,1/28/2017 12:20
consoles_games,3,1,sorocaba,7/13/2017 21:09
bebes,3,1,santana de parnaiba,8/7/2018 9:31
automotivo,5,1,balneario gaivota,5/14/2018 21:39
esporte_lazer,5,1,sao paulo,3/7/2018 15:03
telefonia,5,1,campos dos goytacazes,9/13/2017 23:16
brinquedos,4,1,casa nova,10/18/2017 9:31
utilidades_domesticas,5,1,rio de janeiro,7/8/2018 12:01
informatica_acessorios,1,1,salvador,12/19/2017 17:32
alimentos_bebidas,3,1,brasilia,5/18/2017 11:00
eletronicos,5,1,porto alegre,6/23/2018 11:42
moveis_decoracao,4,1,sao paulo,9/19/2017 19:19
construcao_ferramentas_ferramentas,1,1,sabara,4/15/2018 22:44
esporte_lazer,5,1,matozinhos,5/16/2017 22:39
utilidades_domesticas,5,1,olinda,7/12/2018 19:09
automotivo,1,1,vila velha,1/29/2018 13:56
automotivo,1,2,vila velha,1/29/2018 13:56
relogios_presentes,1,1,tucuma,7/6/2017 16:39
moveis_decoracao,5,1,rio de janeiro,2/11/2018 14:17
beleza_saude,5,1,guaratinga,2/6/2018 0:17
beleza_saude,5,1,aracaju,5/24/2017 0:03
automotivo,4,1,santana do livramento,1/30/2018 9:00
automotivo,5,1,itaguai,5/7/2018 16:44
eletrodomesticos,5,1,sao goncalo do rio preto,6/15/2018 19:24
eletronicos,1,1,piumhii,4/19/2018 19:40
fashion_calcados,5,1,conquista,7/22/2018 18:14
fashion_calcados,5,1,conquista,7/22/2018 18:14
utilidades_domesticas,5,1,cambui,2/4/2018 20:53
cama_mesa_banho,1,1,sao paulo,6/10/2017 19:59
moveis_decoracao,5,1,piracicaba,1/23/2018 11:54
bebes,5,1,rio de janeiro,8/5/2018 0:20
cool_stuff,5,1,sao luis,10/29/2017 22:10
papelaria,5,1,santa barbara d'oeste,9/6/2017 11:59
fashion_bolsas_e_acessorios,4,1,jundiai,10/3/2017 2:09
fashion_bolsas_e_acessorios,4,2,jundiai,10/3/2017 2:09
cool_stuff,4,1,sao paulo,8/9/2017 16:19
eletrodomesticos,4,1,cruz alta,4/15/2018 16:20
casa_construcao,2,1,aracatuba,6/17/2018 13:06
moveis_decoracao,5,1,vila velha,11/6/2017 15:49
esporte_lazer,5,1,tupaciguara,6/6/2018 14:36
bebes,1,1,barbacena,3/26/2018 13:02
cama_mesa_banho,1,2,barbacena,3/26/2018 13:02
relogios_presentes,5,1,curitiba,5/28/2018 13:57
instrumentos_musicais,5,1,sao paulo,12/7/2017 9:21
telefonia,5,1,sao paulo,12/29/2017 9:52
utilidades_domesticas,5,1,belo horizonte,5/10/2018 11:54
malas_acessorios,3,1,piracaia,9/10/2017 17:57
moveis_decoracao,5,1,sao paulo,3/21/2018 20:35
moveis_decoracao,5,2,sao paulo,3/21/2018 20:35
moveis_decoracao,5,3,sao paulo,3/21/2018 20:35
relogios_presentes,5,1,sao paulo,4/2/2018 11:29
malas_acessorios,5,1,santa vitoria,1/22/2018 13:11
moveis_decoracao,5,1,campinas,2/20/2018 17:34
esporte_lazer,5,1,fortaleza,3/14/2018 9:42
beleza_saude,2,1,passo fundo,3/20/2018 16:37
eletrodomesticos_2,4,1,resende,7/8/2017 12:31
moveis_decoracao,5,1,estancia velha,3/14/2018 0:17
moveis_decoracao,5,2,estancia velha,3/14/2018 0:17
moveis_decoracao,5,3,estancia velha,3/14/2018 0:17
moveis_decoracao,5,4,estancia velha,3/14/2018 0:17
cama_mesa_banho,3,1,pirapora,11/1/2017 20:52
bebes,1,1,louveira,6/12/2017 19:12
automotivo,1,1,fortaleza,2/7/2018 8:48
cama_mesa_banho,4,1,alfredo vasconcelos,2/28/2017 13:40
beleza_saude,5,1,sao caetano do sul,6/1/2018 13:23
eletronicos,5,1,mogi mirim,7/27/2018 6:11
utilidades_domesticas,5,1,curitiba,6/29/2018 12:06
cama_mesa_banho,4,1,serrana,11/26/2017 15:42
ferramentas_jardim,5,1,guarulhos,6/11/2018 14:34
utilidades_domesticas,5,1,sao joao da boa vista,6/30/2018 20:44
relogios_presentes,5,1,videira,12/27/2017 18:12
moveis_decoracao,5,1,balneario camboriu,3/15/2018 16:04
beleza_saude,5,1,sao paulo,8/24/2018 10:46
relogios_presentes,3,1,belem,10/27/2017 17:57
beleza_saude,5,1,indaiatuba,7/25/2017 9:07
beleza_saude,4,1,campos dos goytacazes,5/13/2018 15:06
cama_mesa_banho,1,1,belem,11/27/2017 9:14
cama_mesa_banho,1,2,belem,11/27/2017 9:14
moveis_decoracao,4,1,simonesia,7/20/2018 16:26
